transaction_id,card_id,customer_id,merchant_id,merchant_name,merchant_category,amount,currency,transaction_type,transaction_status,transaction_date,transaction_time,transaction_timestamp,mcc_code,is_fraud,created_at
TXN_000000115,CARD_00000021,CUST_000013,MERCH_000080,"Tyler, Norris and Rodriguez",Hotel,483.43,USD,Purchase,Completed,2025-04-23,09:14:46.321269,2025-04-23 09:14:46.321269,MCC_1125,False,2026-03-10 09:14:46.397757
TXN_000000116,CARD_00000424,CUST_000258,MERCH_000189,Miller-Davis,Gas Station,42.87,USD,Purchase,Completed,2025-06-23,09:14:46.321269,2025-06-23 09:14:46.321269,MCC_8702,False,2026-03-10 09:14:46.398721
TXN_000000117,CARD_00000550,CUST_000330,MERCH_000020,Mccullough Ltd,Entertainment,22.92,USD,Purchase,Completed,2025-11-09,09:14:46.321269,2025-11-09 09:14:46.321269,MCC_1654,False,2026-03-10 09:14:46.399334
TXN_000000118,CARD_00000477,CUST_000290,MERCH_000141,Simpson and Sons,Pharmacy,191.84,USD,Purchase,Completed,2026-01-05,09:14:46.321269,2026-01-05 09:14:46.321269,MCC_9982,False,2026-03-10 09:14:46.399920
TXN_000000119,CARD_00000245,CUST_000151,MERCH_000066,Gibson-Adams,Pharmacy,67.32,USD,Purchase,Completed,2025-04-20,09:14:46.321269,2025-04-20 09:14:46.321269,MCC_3988,False,2026-03-10 09:14:46.400491
TXN_000000120,CARD_00000068,CUST_000042,MERCH_000026,"Jimenez, Navarro and Smith",Entertainment,106.32,USD,Purchase,Completed,2025-11-26,09:14:46.321269,2025-11-26 09:14:46.321269,MCC_5376,False,2026-03-10 09:14:46.401092
TXN_000000121,CARD_00000456,CUST_000277,MERCH_000149,"Sanders, Thomas and White",Automotive,31.7,USD,Purchase,Completed,2025-04-18,09:14:46.321269,2025-04-18 09:14:46.321269,MCC_8899,False,2026-03-10 09:14:46.401673
TXN_000000122,CARD_00000758,CUST_000462,MERCH_000185,"Clements, Arnold and Rivera",Pharmacy,144.91,USD,Purchase,Completed,2026-01-22,09:14:46.321269,2026-01-22 09:14:46.321269,MCC_9497,False,2026-03-10 09:14:46.402258
TXN_000000123,CARD_00000127,CUST_000079,MERCH_000020,Mccullough Ltd,Entertainment,64.63,USD,Purchase,Completed,2025-10-09,09:14:46.321269,2025-10-09 09:14:46.321269,MCC_1654,False,2026-03-10 09:14:46.402825
TXN_000000124,CARD_00000206,CUST_000124,MERCH_000103,Miller-Vaughn,Gas Station,36.54,USD,Purchase,Declined,2025-09-06,09:14:46.321269,2025-09-06 09:14:46.321269,MCC_3251,False,2026-03-10 09:14:46.403451
TXN_000000125,CARD_00000759,CUST_000462,MERCH_000132,"Mclean, Thomas and Hill",Pharmacy,142.84,USD,Purchase,Completed,2026-01-23,09:14:46.321269,2026-01-23 09:14:46.321269,MCC_3112,False,2026-03-10 09:14:46.404058
TXN_000000126,CARD_00000667,CUST_000405,MERCH_000093,Whitaker Group,Restaurant,42.91,USD,Purchase,Completed,2025-05-12,09:14:46.321269,2025-05-12 09:14:46.321269,MCC_9160,False,2026-03-10 09:14:46.404653
TXN_000000127,CARD_00000211,CUST_000128,MERCH_000160,Kim Inc,Pharmacy,16.11,USD,Transfer,Completed,2025-12-31,09:14:46.321269,2025-12-31 09:14:46.321269,MCC_1483,False,2026-03-10 09:14:46.405248
TXN_000000128,CARD_00000359,CUST_000216,MERCH_000011,Mayer-Adkins,Grocery,22.28,USD,Withdrawal,Completed,2025-09-08,09:14:46.321269,2025-09-08 09:14:46.321269,MCC_3472,False,2026-03-10 09:14:46.405824
TXN_000000129,CARD_00000509,CUST_000308,MERCH_000090,Barber Ltd,Online Shopping,101.68,USD,Purchase,Completed,2026-01-22,09:14:46.321269,2026-01-22 09:14:46.321269,MCC_2742,True,2026-03-10 09:14:46.407808
TXN_000000130,CARD_00000546,CUST_000327,MERCH_000127,Foster LLC,Entertainment,167.59,USD,Purchase,Completed,2026-02-26,09:14:46.321269,2026-02-26 09:14:46.321269,MCC_4672,True,2026-03-10 09:14:46.409381
TXN_000000131,CARD_00000021,CUST_000013,MERCH_000006,Williams and Sons,Pharmacy,50.1,USD,Purchase,Completed,2025-10-15,09:14:46.321269,2025-10-15 09:14:46.321269,MCC_8675,False,2026-03-10 09:14:46.410909
TXN_000000132,CARD_00000765,CUST_000466,MERCH_000192,Walker-Briggs,Healthcare,134.38,USD,Purchase,Completed,2025-06-08,09:14:46.321269,2025-06-08 09:14:46.321269,MCC_3599,False,2026-03-10 09:14:46.412659
TXN_000000133,CARD_00000494,CUST_000300,MERCH_000155,"Contreras, Flores and Conrad",Coffee Shop,99.83,USD,Purchase,Completed,2025-10-29,09:14:46.321269,2025-10-29 09:14:46.321269,MCC_4176,True,2026-03-10 09:14:46.414205
TXN_000000134,CARD_00000657,CUST_000399,MERCH_000068,Carpenter-Park,Retail,43.11,USD,Purchase,Pending,2025-08-20,09:14:46.321269,2025-08-20 09:14:46.321269,MCC_7345,False,2026-03-10 09:14:46.416028
TXN_000000135,CARD_00000204,CUST_000123,MERCH_000088,"Rice, Moon and Baker",Entertainment,58.7,USD,Purchase,Completed,2025-03-20,09:14:46.321269,2025-03-20 09:14:46.321269,MCC_6024,True,2026-03-10 09:14:46.417370
TXN_000000136,CARD_00000271,CUST_000166,MERCH_000030,Rojas-Tanner,Restaurant,89.95,USD,Purchase,Completed,2025-06-19,09:14:46.321269,2025-06-19 09:14:46.321269,MCC_7510,False,2026-03-10 09:14:46.418695
TXN_000000137,CARD_00000485,CUST_000294,MERCH_000190,"Moss, Schaefer and Simmons",Restaurant,197.44,USD,Withdrawal,Completed,2025-04-07,09:14:46.321269,2025-04-07 09:14:46.321269,MCC_6156,False,2026-03-10 09:14:46.419990
TXN_000000138,CARD_00000390,CUST_000235,MERCH_000046,Carter-Grant,Utilities,198.61,USD,Purchase,Completed,2026-01-16,09:14:46.321269,2026-01-16 09:14:46.321269,MCC_2320,False,2026-03-10 09:14:46.421450
TXN_000000139,CARD_00000807,CUST_000492,MERCH_000075,"Perez, Burnett and Mueller",Hotel,354.54,USD,Withdrawal,Completed,2025-06-26,09:14:46.321269,2025-06-26 09:14:46.321269,MCC_2881,True,2026-03-10 09:14:46.422579
TXN_000000140,CARD_00000550,CUST_000330,MERCH_000145,Johnson LLC,Coffee Shop,156.28,USD,Purchase,Pending,2025-11-06,09:14:46.321269,2025-11-06 09:14:46.321269,MCC_3574,True,2026-03-10 09:14:46.423612
TXN_000000141,CARD_00000814,CUST_000498,MERCH_000131,Larsen Ltd,Entertainment,195.74,USD,Withdrawal,Declined,2025-03-16,09:14:46.321269,2025-03-16 09:14:46.321269,MCC_4651,False,2026-03-10 09:14:46.424702
TXN_000000142,CARD_00000407,CUST_000245,MERCH_000053,Kent-Carr,Gym,165.4,USD,Purchase,Completed,2025-08-09,09:14:46.321269,2025-08-09 09:14:46.321269,MCC_2982,True,2026-03-10 09:14:46.425556
TXN_000000143,CARD_00000245,CUST_000151,MERCH_000058,Rivas-Montes,Restaurant,44.66,USD,Purchase,Completed,2025-08-15,09:14:46.321269,2025-08-15 09:14:46.321269,MCC_8023,False,2026-03-10 09:14:46.426408
TXN_000000144,CARD_00000024,CUST_000016,MERCH_000187,Wilson-Johnson,Airlines,382.4,USD,Withdrawal,Completed,2025-07-23,09:14:46.321269,2025-07-23 09:14:46.321269,MCC_7843,False,2026-03-10 09:14:46.427136
TXN_000000145,CARD_00000698,CUST_000424,MERCH_000034,"Pham, Boone and Rodriguez",Gas Station,61.9,USD,Purchase,Pending,2026-03-02,09:14:46.321269,2026-03-02 09:14:46.321269,MCC_2432,False,2026-03-10 09:14:46.427784
TXN_000000146,CARD_00000498,CUST_000303,MERCH_000099,Taylor-Cline,Entertainment,82.41,USD,Purchase,Pending,2025-04-24,09:14:46.321269,2025-04-24 09:14:46.321269,MCC_2877,False,2026-03-10 09:14:46.428436
TXN_000000147,CARD_00000084,CUST_000053,MERCH_000090,Barber Ltd,Online Shopping,190.69,USD,Purchase,Declined,2025-09-02,09:14:46.321269,2025-09-02 09:14:46.321269,MCC_2742,False,2026-03-10 09:14:46.429024
TXN_000000148,CARD_00000059,CUST_000036,MERCH_000062,Williamson PLC,Subscription,14.34,USD,Purchase,Completed,2025-05-20,09:14:46.321269,2025-05-20 09:14:46.321269,MCC_1114,False,2026-03-10 09:14:46.429631
TXN_000000149,CARD_00000606,CUST_000366,MERCH_000178,Brooks-Andrews,Pharmacy,53.2,USD,Purchase,Completed,2025-05-07,09:14:46.321269,2025-05-07 09:14:46.321269,MCC_2892,True,2026-03-10 09:14:46.430254
TXN_000000150,CARD_00000251,CUST_000154,MERCH_000178,Brooks-Andrews,Pharmacy,157.35,USD,Purchase,Declined,2025-06-21,09:14:46.321269,2025-06-21 09:14:46.321269,MCC_2892,False,2026-03-10 09:14:46.430866
TXN_000000151,CARD_00000766,CUST_000467,MERCH_000110,Cooper and Sons,Healthcare,91.82,USD,Purchase,Completed,2025-09-18,09:14:46.321269,2025-09-18 09:14:46.321269,MCC_9306,False,2026-03-10 09:14:46.431456
TXN_000000152,CARD_00000175,CUST_000107,MERCH_000054,Tate-Lopez,Restaurant,166.86,USD,Withdrawal,Completed,2025-11-09,09:14:46.321269,2025-11-09 09:14:46.321269,MCC_8830,False,2026-03-10 09:14:46.432081
TXN_000000153,CARD_00000623,CUST_000378,MERCH_000156,"Mitchell, Obrien and Herrera",Gas Station,77.44,USD,Purchase,Pending,2026-01-21,09:14:46.321269,2026-01-21 09:14:46.321269,MCC_1687,False,2026-03-10 09:14:46.432692
TXN_000000154,CARD_00000316,CUST_000192,MERCH_000020,Mccullough Ltd,Entertainment,138.17,USD,Purchase,Pending,2025-05-28,09:14:46.321269,2025-05-28 09:14:46.321269,MCC_1654,False,2026-03-10 09:14:46.433291
TXN_000000155,CARD_00000510,CUST_000308,MERCH_000011,Mayer-Adkins,Grocery,127.02,USD,Purchase,Completed,2025-07-29,09:14:46.321269,2025-07-29 09:14:46.321269,MCC_3472,False,2026-03-10 09:14:46.433881
TXN_000000156,CARD_00000657,CUST_000399,MERCH_000198,Chavez-Smith,Restaurant,161.71,USD,Withdrawal,Pending,2026-01-11,09:14:46.321269,2026-01-11 09:14:46.321269,MCC_6789,False,2026-03-10 09:14:46.434551
TXN_000000157,CARD_00000099,CUST_000063,MERCH_000080,"Tyler, Norris and Rodriguez",Hotel,221.35,USD,Purchase,Pending,2025-05-11,09:14:46.321269,2025-05-11 09:14:46.321269,MCC_1125,False,2026-03-10 09:14:46.435134
TXN_000000158,CARD_00000527,CUST_000318,MERCH_000160,Kim Inc,Pharmacy,95.5,USD,Purchase,Completed,2025-12-29,09:14:46.321269,2025-12-29 09:14:46.321269,MCC_1483,False,2026-03-10 09:14:46.435728
TXN_000000159,CARD_00000459,CUST_000278,MERCH_000037,Murphy and Sons,Subscription,17.7,USD,Purchase,Completed,2025-12-23,09:14:46.321269,2025-12-23 09:14:46.321269,MCC_9611,True,2026-03-10 09:14:46.436360
TXN_000000160,CARD_00000759,CUST_000462,MERCH_000105,Davis-Chen,Online Shopping,55.83,USD,Transfer,Declined,2025-08-19,09:14:46.321269,2025-08-19 09:14:46.321269,MCC_9018,False,2026-03-10 09:14:46.436968
TXN_000000161,CARD_00000180,CUST_000110,MERCH_000175,Benson-Rivera,Entertainment,155.48,USD,Purchase,Completed,2025-08-30,09:14:46.321269,2025-08-30 09:14:46.321269,MCC_7685,False,2026-03-10 09:14:46.437575
TXN_000000162,CARD_00000280,CUST_000171,MERCH_000196,Bailey Group,Healthcare,194.04,USD,Purchase,Declined,2025-11-08,09:14:46.321269,2025-11-08 09:14:46.321269,MCC_6380,False,2026-03-10 09:14:46.438225
TXN_000000163,CARD_00000596,CUST_000360,MERCH_000012,Smith Ltd,Retail,128.6,USD,Withdrawal,Declined,2025-10-14,09:14:46.321269,2025-10-14 09:14:46.321269,MCC_8450,False,2026-03-10 09:14:46.439483
TXN_000000164,CARD_00000011,CUST_000009,MERCH_000041,Golden Inc,Subscription,35.39,USD,Purchase,Completed,2025-09-02,09:14:46.321269,2025-09-02 09:14:46.321269,MCC_2168,True,2026-03-10 09:14:46.440666
TXN_000000165,CARD_00000775,CUST_000472,MERCH_000097,Nunez Inc,Gym,52.28,USD,Purchase,Completed,2025-08-15,09:14:46.321269,2025-08-15 09:14:46.321269,MCC_4388,False,2026-03-10 09:14:46.441739
TXN_000000166,CARD_00000499,CUST_000303,MERCH_000095,Burton Ltd,Hotel,277.09,USD,Purchase,Declined,2026-01-16,09:14:46.321269,2026-01-16 09:14:46.321269,MCC_7577,False,2026-03-10 09:14:46.442755
TXN_000000167,CARD_00000251,CUST_000154,MERCH_000007,"Washington, Dixon and Hobbs",Subscription,31.54,USD,Purchase,Pending,2025-09-11,09:14:46.321269,2025-09-11 09:14:46.321269,MCC_6616,True,2026-03-10 09:14:46.443628
TXN_000000168,CARD_00000146,CUST_000089,MERCH_000197,Bentley Inc,Healthcare,125.07,USD,Purchase,Declined,2025-11-28,09:14:46.321269,2025-11-28 09:14:46.321269,MCC_5505,False,2026-03-10 09:14:46.444486
TXN_000000169,CARD_00000140,CUST_000085,MERCH_000024,Howell Group,Entertainment,65.18,USD,Purchase,Declined,2025-09-02,09:14:46.321269,2025-09-02 09:14:46.321269,MCC_7732,False,2026-03-10 09:14:46.445239
TXN_000000170,CARD_00000400,CUST_000242,MERCH_000011,Mayer-Adkins,Grocery,22.75,USD,Purchase,Pending,2026-01-14,09:14:46.321269,2026-01-14 09:14:46.321269,MCC_3472,True,2026-03-10 09:14:46.445978
TXN_000000171,CARD_00000736,CUST_000449,MERCH_000133,Garner LLC,Coffee Shop,148.16,USD,Purchase,Completed,2025-08-23,09:14:46.321269,2025-08-23 09:14:46.321269,MCC_6765,False,2026-03-10 09:14:46.446661
TXN_000000172,CARD_00000126,CUST_000078,MERCH_000156,"Mitchell, Obrien and Herrera",Gas Station,76.62,USD,Purchase,Completed,2025-10-15,09:14:46.321269,2025-10-15 09:14:46.321269,MCC_1687,False,2026-03-10 09:14:46.447303
TXN_000000173,CARD_00000299,CUST_000182,MERCH_000054,Tate-Lopez,Restaurant,91.47,USD,Purchase,Pending,2025-12-20,09:14:46.321269,2025-12-20 09:14:46.321269,MCC_8830,False,2026-03-10 09:14:46.447920
TXN_000000174,CARD_00000402,CUST_000242,MERCH_000041,Golden Inc,Subscription,41.26,USD,Purchase,Completed,2025-07-05,09:14:46.321269,2025-07-05 09:14:46.321269,MCC_2168,False,2026-03-10 09:14:46.448530
TXN_000000175,CARD_00000747,CUST_000456,MERCH_000003,Campbell-Berg,Retail,191.61,USD,Purchase,Completed,2025-11-24,09:14:46.321269,2025-11-24 09:14:46.321269,MCC_3451,False,2026-03-10 09:14:46.449116
TXN_000000176,CARD_00000341,CUST_000207,MERCH_000017,Russell-Burgess,Hotel,357.48,USD,Purchase,Completed,2025-10-15,09:14:46.321269,2025-10-15 09:14:46.321269,MCC_9378,True,2026-03-10 09:14:46.449708
TXN_000000177,CARD_00000783,CUST_000477,MERCH_000159,Davila Inc,Hotel,498.27,USD,Purchase,Completed,2026-02-16,09:14:46.321269,2026-02-16 09:14:46.321269,MCC_9626,False,2026-03-10 09:14:46.450335
TXN_000000178,CARD_00000096,CUST_000061,MERCH_000112,"Murray, Rush and Walters",Gym,122.56,USD,Purchase,Declined,2025-09-06,09:14:46.321269,2025-09-06 09:14:46.321269,MCC_5731,False,2026-03-10 09:14:46.450925
TXN_000000179,CARD_00000699,CUST_000425,MERCH_000129,"Kelly, Murray and Smith",Automotive,89.26,USD,Purchase,Declined,2025-10-22,09:14:46.321269,2025-10-22 09:14:46.321269,MCC_4479,False,2026-03-10 09:14:46.451509
TXN_000000180,CARD_00000696,CUST_000424,MERCH_000107,Garcia LLC,Grocery,35.99,USD,Withdrawal,Completed,2025-12-21,09:14:46.321269,2025-12-21 09:14:46.321269,MCC_6743,False,2026-03-10 09:14:46.452127
TXN_000000181,CARD_00000200,CUST_000122,MERCH_000181,Palmer PLC,Restaurant,155.21,USD,Transfer,Completed,2025-04-16,09:14:46.321269,2025-04-16 09:14:46.321269,MCC_7615,True,2026-03-10 09:14:46.452742
TXN_000000182,CARD_00000512,CUST_000309,MERCH_000030,Rojas-Tanner,Restaurant,156.64,USD,Purchase,Completed,2025-03-12,09:14:46.321269,2025-03-12 09:14:46.321269,MCC_7510,True,2026-03-10 09:14:46.453352
TXN_000000183,CARD_00000756,CUST_000461,MERCH_000079,Soto-Jordan,Airlines,1401.56,USD,Purchase,Completed,2026-01-07,09:14:46.321269,2026-01-07 09:14:46.321269,MCC_2692,True,2026-03-10 09:14:46.454142
TXN_000000184,CARD_00000034,CUST_000021,MERCH_000135,"Brewer, Lewis and Barnes",Airlines,973.22,USD,Purchase,Completed,2025-05-01,09:14:46.321269,2025-05-01 09:14:46.321269,MCC_4754,False,2026-03-10 09:14:46.455497
TXN_000000185,CARD_00000813,CUST_000497,MERCH_000113,Ortiz-Baker,Airlines,929.54,USD,Purchase,Completed,2025-11-02,09:14:46.321269,2025-11-02 09:14:46.321269,MCC_8670,False,2026-03-10 09:14:46.456119
TXN_000000186,CARD_00000447,CUST_000272,MERCH_000094,Castro Group,Hotel,203.5,USD,Purchase,Completed,2025-05-15,09:14:46.321269,2025-05-15 09:14:46.321269,MCC_6129,False,2026-03-10 09:14:46.456718
TXN_000000187,CARD_00000727,CUST_000444,MERCH_000135,"Brewer, Lewis and Barnes",Airlines,962.0,USD,Purchase,Pending,2025-11-30,09:14:46.321269,2025-11-30 09:14:46.321269,MCC_4754,True,2026-03-10 09:14:46.457362
TXN_000000188,CARD_00000572,CUST_000343,MERCH_000037,Murphy and Sons,Subscription,47.19,USD,Purchase,Pending,2025-07-01,09:14:46.321269,2025-07-01 09:14:46.321269,MCC_9611,False,2026-03-10 09:14:46.457954
TXN_000000189,CARD_00000770,CUST_000469,MERCH_000170,Harris-Bryant,Airlines,1248.37,USD,Transfer,Declined,2026-02-13,09:14:46.321269,2026-02-13 09:14:46.321269,MCC_1065,False,2026-03-10 09:14:46.458550
TXN_000000190,CARD_00000282,CUST_000172,MERCH_000150,"Cross, Aguilar and Torres",Pharmacy,155.26,USD,Purchase,Completed,2026-02-21,09:14:46.321269,2026-02-21 09:14:46.321269,MCC_5914,True,2026-03-10 09:14:46.459149
TXN_000000191,CARD_00000789,CUST_000480,MERCH_000055,Lewis Ltd,Retail,108.45,USD,Purchase,Completed,2025-05-19,09:14:46.321269,2025-05-19 09:14:46.321269,MCC_1686,False,2026-03-10 09:14:46.459740
TXN_000000192,CARD_00000029,CUST_000018,MERCH_000030,Rojas-Tanner,Restaurant,187.84,USD,Purchase,Pending,2025-06-22,09:14:46.321269,2025-06-22 09:14:46.321269,MCC_7510,False,2026-03-10 09:14:46.460318
TXN_000000193,CARD_00000383,CUST_000232,MERCH_000049,Welch and Sons,Healthcare,115.37,USD,Purchase,Completed,2025-06-13,09:14:46.321269,2025-06-13 09:14:46.321269,MCC_4756,False,2026-03-10 09:14:46.460929
TXN_000000194,CARD_00000283,CUST_000172,MERCH_000043,Perry-Glenn,Retail,49.85,USD,Purchase,Completed,2025-04-17,09:14:46.321269,2025-04-17 09:14:46.321269,MCC_7524,False,2026-03-10 09:14:46.461532
TXN_000000195,CARD_00000359,CUST_000216,MERCH_000187,Wilson-Johnson,Airlines,433.43,USD,Purchase,Completed,2025-07-25,09:14:46.321269,2025-07-25 09:14:46.321269,MCC_7843,False,2026-03-10 09:14:46.462133
TXN_000000196,CARD_00000631,CUST_000381,MERCH_000199,"Logan, Cisneros and Chase",Hotel,230.73,USD,Transfer,Completed,2025-03-26,09:14:46.321269,2025-03-26 09:14:46.321269,MCC_8471,False,2026-03-10 09:14:46.462706
TXN_000000197,CARD_00000598,CUST_000361,MERCH_000156,"Mitchell, Obrien and Herrera",Gas Station,71.25,USD,Purchase,Completed,2026-01-02,09:14:46.321269,2026-01-02 09:14:46.321269,MCC_1687,False,2026-03-10 09:14:46.463326
TXN_000000198,CARD_00000404,CUST_000243,MERCH_000018,Thompson-Gibson,Utilities,148.51,USD,Withdrawal,Declined,2026-03-03,09:14:46.321269,2026-03-03 09:14:46.321269,MCC_2845,False,2026-03-10 09:14:46.463903
TXN_000000199,CARD_00000630,CUST_000381,MERCH_000174,Noble PLC,Gas Station,67.06,USD,Purchase,Completed,2025-09-11,09:14:46.321269,2025-09-11 09:14:46.321269,MCC_1584,False,2026-03-10 09:14:46.464537
TXN_000000200,CARD_00000399,CUST_000241,MERCH_000135,"Brewer, Lewis and Barnes",Airlines,344.63,USD,Purchase,Declined,2025-12-01,09:14:46.321269,2025-12-01 09:14:46.321269,MCC_4754,True,2026-03-10 09:14:46.465138
TXN_000000201,CARD_00000033,CUST_000020,MERCH_000101,Murphy-Suarez,Utilities,14.87,USD,Purchase,Completed,2026-02-07,09:14:46.321269,2026-02-07 09:14:46.321269,MCC_4264,False,2026-03-10 09:14:46.465746
TXN_000000202,CARD_00000098,CUST_000062,MERCH_000077,"Mendoza, Newton and Mahoney",Pharmacy,72.21,USD,Purchase,Completed,2025-05-06,09:14:46.321269,2025-05-06 09:14:46.321269,MCC_4708,False,2026-03-10 09:14:46.466345
TXN_000000203,CARD_00000624,CUST_000378,MERCH_000044,Williams and Sons,Automotive,85.59,USD,Withdrawal,Completed,2025-12-04,09:14:46.321269,2025-12-04 09:14:46.321269,MCC_1838,False,2026-03-10 09:14:46.466937
TXN_000000204,CARD_00000532,CUST_000321,MERCH_000133,Garner LLC,Coffee Shop,187.22,USD,Withdrawal,Completed,2025-06-09,09:14:46.321269,2025-06-09 09:14:46.321269,MCC_6765,True,2026-03-10 09:14:46.467527
TXN_000000205,CARD_00000514,CUST_000310,MERCH_000128,Rios and Sons,Pharmacy,192.82,USD,Purchase,Pending,2025-04-27,09:14:46.321269,2025-04-27 09:14:46.321269,MCC_8458,False,2026-03-10 09:14:46.468121
TXN_000000206,CARD_00000153,CUST_000094,MERCH_000021,"Arellano, Bailey and Lopez",Automotive,127.46,USD,Purchase,Pending,2026-01-18,09:14:46.321269,2026-01-18 09:14:46.321269,MCC_5271,False,2026-03-10 09:14:46.468703
TXN_000000207,CARD_00000199,CUST_000122,MERCH_000068,Carpenter-Park,Retail,57.37,USD,Purchase,Completed,2025-11-23,09:14:46.321269,2025-11-23 09:14:46.321269,MCC_7345,True,2026-03-10 09:14:46.469328
TXN_000000208,CARD_00000228,CUST_000140,MERCH_000127,Foster LLC,Entertainment,140.13,USD,Purchase,Declined,2025-03-25,09:14:46.321269,2025-03-25 09:14:46.321269,MCC_4672,False,2026-03-10 09:14:46.469917
TXN_000000209,CARD_00000584,CUST_000353,MERCH_000123,"Wolf, Santana and Hunter",Airlines,1232.59,USD,Purchase,Completed,2025-08-29,09:14:46.321269,2025-08-29 09:14:46.321269,MCC_9535,False,2026-03-10 09:14:46.470530
TXN_000000210,CARD_00000105,CUST_000067,MERCH_000055,Lewis Ltd,Retail,125.4,USD,Withdrawal,Completed,2025-11-11,09:14:46.321269,2025-11-11 09:14:46.321269,MCC_1686,False,2026-03-10 09:14:46.472351
TXN_000000211,CARD_00000286,CUST_000174,MERCH_000051,"Larson, Williams and Webb",Gas Station,51.49,USD,Purchase,Pending,2026-03-05,09:14:46.321269,2026-03-05 09:14:46.321269,MCC_1599,False,2026-03-10 09:14:46.473635
TXN_000000212,CARD_00000121,CUST_000076,MERCH_000102,Jones-Cooper,Restaurant,40.05,USD,Purchase,Completed,2025-03-19,09:14:46.321269,2025-03-19 09:14:46.321269,MCC_2348,True,2026-03-10 09:14:46.474281
TXN_000000213,CARD_00000160,CUST_000097,MERCH_000084,"Bartlett, Watson and Rowe",Automotive,197.28,USD,Purchase,Pending,2025-09-15,09:14:46.321269,2025-09-15 09:14:46.321269,MCC_9182,False,2026-03-10 09:14:46.474899
TXN_000000214,CARD_00000046,CUST_000028,MERCH_000048,Schmidt and Sons,Restaurant,77.29,USD,Purchase,Completed,2025-08-03,09:14:46.321269,2025-08-03 09:14:46.321269,MCC_7144,False,2026-03-10 09:14:46.475522
TXN_000000215,CARD_00000030,CUST_000019,MERCH_000041,Golden Inc,Subscription,48.08,USD,Purchase,Declined,2026-01-02,09:14:46.321269,2026-01-02 09:14:46.321269,MCC_2168,False,2026-03-10 09:14:46.476138
TXN_000000216,CARD_00000806,CUST_000491,MERCH_000050,Nelson LLC,Utilities,108.06,USD,Purchase,Completed,2026-01-09,09:14:46.321269,2026-01-09 09:14:46.321269,MCC_1481,False,2026-03-10 09:14:46.476731
TXN_000000217,CARD_00000773,CUST_000470,MERCH_000163,Wilson PLC,Retail,163.61,USD,Transfer,Declined,2026-02-19,09:14:46.321269,2026-02-19 09:14:46.321269,MCC_7466,False,2026-03-10 09:14:46.477344
TXN_000000218,CARD_00000416,CUST_000252,MERCH_000167,"Klein, Powell and Allen",Grocery,102.23,USD,Purchase,Declined,2025-11-20,09:14:46.321269,2025-11-20 09:14:46.321269,MCC_8877,False,2026-03-10 09:14:46.477932
